id,school_code,name,prefecture,city,type,source
hs-mext-D102210000273,D102210000273,青森県立五所川原農林高等学校,青森県,五所川原市,public,mext
hs-mext-D102210000291,D102210000291,青森県立名久井農業高等学校,青森県,三戸郡南部町,public,mext
hs-mext-D102210000308,D102210000308,青森県立青森工業高等学校,青森県,青森市,public,mext
hs-mext-D102210000317,D102210000317,青森県立弘前工業高等学校,青森県,弘前市馬屋町,public,mext
hs-mext-D102210000326,D102210000326,青森県立八戸工業高等学校,青森県,八戸市,public,mext
hs-mext-D102210000344,D102210000344,青森県立十和田工業高等学校,青森県,十和田市,public,mext
hs-mext-D102210000353,D102210000353,青森県立むつ工業高等学校,青森県,むつ市文京町,public,mext
hs-mext-D102210000362,D102210000362,青森県立八戸水産高等学校,青森県,八戸市白銀町,public,mext
hs-mext-D102210000371,D102210000371,青森県立青森商業高等学校,青森県,青森市,public,mext
hs-mext-D102210000380,D102210000380,青森県立三沢商業高等学校,青森県,三沢市,public,mext
hs-mext-D102210000406,D102210000406,青森県立八戸商業高等学校,青森県,八戸市十日市,public,mext
hs-mext-D102210000424,D102210000424,青森県立六ヶ所高等学校,青森県,上北郡六ヶ所村,public,mext
hs-mext-D102210000433,D102210000433,青森県立青森南高等学校,青森県,青森市,public,mext
hs-mext-D102210000442,D102210000442,青森県立八戸西高等学校,青森県,八戸市尻内町,public,mext
hs-mext-D102210000451,D102210000451,青森県立青森北高等学校,青森県,青森市,public,mext
hs-mext-D102210000460,D102210000460,青森県立青森中央高等学校,青森県,青森市,public,mext
hs-mext-D102210000479,D102210000479,青森県立弘前実業高等学校,青森県,弘前市,public,mext
hs-mext-D102210000503,D102210000503,青森県立北斗高等学校,青森県,青森市,public,mext
hs-mext-D102210000512,D102210000512,青森県立八戸中央高等学校,青森県,八戸市,public,mext
hs-mext-D102210000521,D102210000521,青森県立百石高等学校,青森県,上北郡おいらせ町,public,mext
hs-mext-D102210000549,D102210000549,青森県立大間高等学校,青森県,下北郡大間町,public,mext
hs-mext-D102210000594,D102210000594,青森県立尾上総合高等学校,青森県,平川市,public,mext
hs-mext-D102210000601,D102210000601,青森県立黒石高等学校,青森県,黒石市,public,mext
hs-mext-D102210000610,D102210000610,青森県立三本木農業恵拓高等学校,青森県,十和田市,public,mext
hs-mext-D102210000629,D102210000629,青森県立五所川原工科高等学校,青森県,五所川原市,public,mext
hs-mext-D102310000011,D102310000011,弘前学院聖愛高等学校,青森県,弘前市,private,mext
hs-mext-D102310000020,D102310000020,柴田学園大学附属柴田学園高等学校,青森県,弘前市,private,mext
hs-mext-D102310000039,D102310000039,東奥義塾高等学校,青森県,弘前市,private,mext
hs-mext-D102310000048,D102310000048,東奥学園高等学校,青森県,青森市,private,mext
hs-mext-D102310000057,D102310000057,青森山田高等学校,青森県,青森市,private,mext
hs-mext-D102310000066,D102310000066,青森明の星高等学校,青森県,青森市,private,mext
hs-mext-D102310000075,D102310000075,千葉学園高等学校,青森県,八戸市,private,mext
hs-mext-D102310000084,D102310000084,八戸聖ウルスラ学院高等学校,青森県,八戸市,private,mext
hs-mext-D102310000093,D102310000093,八戸学院光星高等学校,青森県,八戸市,private,mext
hs-mext-D102310000100,D102310000100,八戸工業大学第一高等学校,青森県,八戸市白銀町,private,mext
hs-mext-D102310000119,D102310000119,五所川原第一高等学校,青森県,五所川原市元町,private,mext
hs-mext-D102310000128,D102310000128,下山学園高等学校,青森県,北津軽郡鶴田町,private,mext
hs-mext-D102310000137,D102310000137,弘前東高等学校,青森県,弘前市,private,mext
hs-mext-D102310000146,D102310000146,八戸学院野辺地西高等学校,青森県,上北郡野辺地町,private,mext
hs-mext-D102310000155,D102310000155,松風塾高等学校,青森県,東津軽郡平内町,private,mext
hs-mext-D102310000164,D102310000164,八戸工業大学第二高等学校,青森県,八戸市,private,mext
hs-mext-D102310000173,D102310000173,向陵高等学校,青森県,八戸市,private,mext
hs-mext-D103210000012,D103210000012,岩手県立盛岡第一高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000021,D103210000021,岩手県立盛岡第二高等学校,岩手県,盛岡市上ノ橋町,public,mext
hs-mext-D103210000030,D103210000030,岩手県立盛岡第三高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000049,D103210000049,岩手県立盛岡第四高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000058,D103210000058,岩手県立盛岡北高等学校,岩手県,滝沢市,public,mext
hs-mext-D103210000085,D103210000085,岩手県立杜陵高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000094,D103210000094,岩手県立杜陵高等学校奥州校,岩手県,奥州市水沢西町,public,mext
hs-mext-D103210000101,D103210000101,岩手県立盛岡農業高等学校,岩手県,滝沢市,public,mext
hs-mext-D103210000110,D103210000110,岩手県立盛岡工業高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000129,D103210000129,岩手県立盛岡商業高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000138,D103210000138,岩手県立沼宮内高等学校,岩手県,岩手郡岩手町,public,mext
hs-mext-D103210000147,D103210000147,岩手県立葛巻高等学校,岩手県,岩手郡葛巻町,public,mext
hs-mext-D103210000156,D103210000156,岩手県立平舘高等学校,岩手県,八幡平市,public,mext
hs-mext-D103210000165,D103210000165,岩手県立雫石高等学校,岩手県,岩手郡雫石町,public,mext
hs-mext-D103210000174,D103210000174,岩手県立紫波総合高等学校,岩手県,紫波郡紫波町,public,mext
hs-mext-D103210000183,D103210000183,岩手県立花巻北高等学校,岩手県,花巻市,public,mext
hs-mext-D103210000192,D103210000192,岩手県立花巻南高等学校,岩手県,花巻市,public,mext
hs-mext-D103210000209,D103210000209,岩手県立花巻農業高等学校,岩手県,花巻市,public,mext
hs-mext-D103210000218,D103210000218,岩手県立花北青雲高等学校,岩手県,花巻市石鳥谷町,public,mext
hs-mext-D103210000227,D103210000227,岩手県立大迫高等学校,岩手県,花巻市大迫町,public,mext
hs-mext-D103210000236,D103210000236,岩手県立遠野高等学校,岩手県,遠野市六日町,public,mext
hs-mext-D103210000245,D103210000245,岩手県立遠野緑峰高等学校,岩手県,遠野市松崎町,public,mext
hs-mext-D103210000254,D103210000254,岩手県立黒沢尻北高等学校,岩手県,北上市,public,mext
hs-mext-D103210000263,D103210000263,岩手県立北上翔南高等学校,岩手県,北上市相去町,public,mext
hs-mext-D103210000272,D103210000272,岩手県立黒沢尻工業高等学校,岩手県,北上市,public,mext
hs-mext-D103210000281,D103210000281,岩手県立西和賀高等学校,岩手県,和賀郡西和賀町,public,mext
hs-mext-D103210000290,D103210000290,岩手県立水沢高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000307,D103210000307,岩手県立水沢農業高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000316,D103210000316,岩手県立水沢工業高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000325,D103210000325,岩手県立水沢商業高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000334,D103210000334,岩手県立前沢高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000343,D103210000343,岩手県立金ケ崎高等学校,岩手県,胆沢郡金ケ崎町,public,mext
hs-mext-D103210000352,D103210000352,岩手県立岩谷堂高等学校,岩手県,奥州市,public,mext
hs-mext-D103210000361,D103210000361,岩手県立一関第一高等学校,岩手県,一関市磐井町,public,mext
hs-mext-D103210000370,D103210000370,岩手県立一関第二高等学校,岩手県,一関市,public,mext
hs-mext-D103210000389,D103210000389,岩手県立一関工業高等学校,岩手県,一関市,public,mext
hs-mext-D103210000398,D103210000398,岩手県立花泉高等学校,岩手県,一関市花泉町,public,mext
hs-mext-D103210000405,D103210000405,岩手県立大東高等学校,岩手県,一関市大東町,public,mext
hs-mext-D103210000414,D103210000414,岩手県立千厩高等学校,岩手県,一関市千厩町,public,mext
hs-mext-D103210000423,D103210000423,岩手県立高田高等学校,岩手県,陸前高田市高田町,public,mext
hs-mext-D103210000432,D103210000432,岩手県立大船渡高等学校,岩手県,大船渡市猪川町,public,mext
hs-mext-D103210000441,D103210000441,岩手県立大船渡東高等学校,岩手県,大船渡市立根町,public,mext
hs-mext-D103210000450,D103210000450,岩手県立住田高等学校,岩手県,気仙郡住田町,public,mext
hs-mext-D103210000469,D103210000469,岩手県立釜石高等学校,岩手県,釜石市甲子町,public,mext
hs-mext-D103210000478,D103210000478,岩手県立釜石商工高等学校,岩手県,釜石市大平町,public,mext
hs-mext-D103210000487,D103210000487,岩手県立大槌高等学校,岩手県,上閉伊郡大槌町,public,mext
hs-mext-D103210000496,D103210000496,岩手県立山田高等学校,岩手県,下閉伊郡山田町,public,mext
hs-mext-D103210000502,D103210000502,岩手県立宮古高等学校,岩手県,宮古市宮町,public,mext
hs-mext-D103210000511,D103210000511,岩手県立宮古北高等学校,岩手県,宮古市,public,mext
hs-mext-D103210000520,D103210000520,岩手県立宮古商工高等学校,岩手県,宮古市,public,mext
hs-mext-D103210000539,D103210000539,岩手県立宮古水産高等学校,岩手県,宮古市,public,mext
hs-mext-D103210000548,D103210000548,岩手県立岩泉高等学校,岩手県,下閉伊郡岩泉町,public,mext
hs-mext-D103210000557,D103210000557,岩手県立久慈高等学校,岩手県,久慈市,public,mext
hs-mext-D103210000566,D103210000566,岩手県立久慈高等学校長内校,岩手県,久慈市川崎町,public,mext
hs-mext-D103210000593,D103210000593,岩手県立種市高等学校,岩手県,九戸郡洋野町,public,mext
hs-mext-D103210000600,D103210000600,岩手県立大野高等学校,岩手県,九戸郡洋野町,public,mext
hs-mext-D103210000619,D103210000619,岩手県立軽米高等学校,岩手県,九戸郡軽米町,public,mext
hs-mext-D103210000628,D103210000628,岩手県立伊保内高等学校,岩手県,九戸郡九戸村,public,mext
hs-mext-D103210000637,D103210000637,岩手県立福岡高等学校,岩手県,二戸市,public,mext
hs-mext-D103210000664,D103210000664,盛岡市立高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000673,D103210000673,岩手県立北桜高等学校,岩手県,二戸郡一戸町,public,mext
hs-mext-D103210000682,D103210000682,岩手県立南昌みらい高等学校,岩手県,盛岡市,public,mext
hs-mext-D103210000691,D103210000691,岩手県立久慈翔北高等学校,岩手県,久慈市,public,mext
hs-mext-D103310000010,D103310000010,岩手高等学校,岩手県,盛岡市長田町,private,mext
hs-mext-D103310000029,D103310000029,岩手女子高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000038,D103310000038,盛岡白百合学園高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000047,D103310000047,江南義塾盛岡高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000056,D103310000056,盛岡誠桜高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000065,D103310000065,盛岡大学附属高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000074,D103310000074,盛岡スコーレ高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000083,D103310000083,盛岡中央高等学校,岩手県,盛岡市,private,mext
hs-mext-D103310000092,D103310000092,花巻東高等学校,岩手県,花巻市松園町,private,mext
hs-mext-D103310000109,D103310000109,専修大学北上高等学校,岩手県,北上市新殻町,private,mext
hs-mext-D103310000118,D103310000118,協和学院水沢第一高等学校,岩手県,奥州市,private,mext
hs-mext-D103310000127,D103310000127,一関学院高等学校,岩手県,一関市八幡町,private,mext
hs-mext-D103310000136,D103310000136,一関修紅高等学校,岩手県,一関市東花王町,private,mext
hs-mext-D104211010017,D104211010017,宮城県仙台第二高等学校,宮城県,仙台市青葉区,public,mext
hs-mext-D104211010026,D104211010026,宮城県宮城第一高等学校,宮城県,仙台市青葉区,public,mext
hs-mext-D104211010035,D104211010035,宮城県工業高等学校,宮城県,仙台市青葉区,public,mext
hs-mext-D104211010044,D104211010044,宮城県第二工業高等学校,宮城県,仙台市青葉区,public,mext
hs-mext-D104211010053,D104211010053,宮城県宮城広瀬高等学校,宮城県,仙台市青葉区,public,mext
hs-mext-D104211020015,D104211020015,宮城県仙台第三高等学校,宮城県,仙台市宮城野区,public,mext
hs-mext-D104211020024,D104211020024,宮城県宮城野高等学校,宮城県,仙台市宮城野区,public,mext
hs-mext-D104211030013,D104211030013,宮城県仙台第一高等学校,宮城県,仙台市若林区,public,mext
hs-mext-D104211030022,D104211030022,宮城県仙台二華高等学校,宮城県,仙台市若林区,public,mext
